conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/91a6da8d-24dc-4453-9821-de305864677c,edafología,released,knowledge,cross-sector,ciencias del suelo,"El campo científico que estudia el suelo como recurso natural, sus características, su formación y su clasificación. También examina el potencial físico, biológico y químico del suelo.",http://data.europa.eu/esco/skill/944e06e8-7b12-4064-9e72-d80cd6d0cbba | http://data.europa.eu/esco/isced-f/0532,ciencias de la tierra
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9263f0d8-7266-4782-b0ee-38f62656e97e,promover un diseño de interiores sostenible,released,skill/competence,cross-sector,,Desarrollar un diseño de interiores respetuoso con el medio ambiente y promover el uso de materiales rentables y renovables.,http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,fomentar la sostenibilidad | diseñar estructuras o instalaciones | adoptar vías para reducir el impacto negativo del consumo
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9349f502-9c11-476c-957d-2e016790a2ee,coordinar procedimientos de gestión de residuos,released,skill/competence,sector-specific,administrar procedimientos de gestión de residuos | controlar procedimientos de gestión de residuos,"Coordinar las operaciones de una instalación u organización que se ocupa de la gestión de residuos, como la recogida, clasificación, reciclaje y eliminación de residuos, a fin de garantizar una eficiencia óptima de las operaciones, mejorar los métodos para la reducción de residuos y garantizar el cumplimiento de la legislación.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f | http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,liderar a otras personas | gestionar residuos | dirigir actividades operativas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9433da85-70fa-4a25-8f96-71fa59dd1989,biología,released,knowledge,cross-sector,ciencias biológicas | ciencia de la biología | campo de la biología | ciencias de la vida,"Tejidos, células y funciones de organismos vegetales y animales, así como sus interdependencias e interacciones entre sí y el medio ambiente.",http://data.europa.eu/esco/isced-f/0511,biología
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9438b0dc-062a-4893-b176-959706e4ae1e,utilizar materiales inocuos para el medioambiente,released,skill/competence,cross-sector,,Trabajar con materiales ecológicos como sistemas de materiales de acabado a base de agua o adhesivos sin formaldehído.,http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,evaluar el impacto ambiental de la conducta personal | cumplir las leyes y normas sobre protección medioambiental | adoptar vías para reducir el impacto negativo del consumo
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/944e06e8-7b12-4064-9e72-d80cd6d0cbba,ciencias de la tierra,released,knowledge,cross-sector,,"Las ciencias que se ocupan del estudio del planeta Tierra, incluidas la geología, la meteorología, la oceanografía y la astronomía. También se centran en la composición de la tierra, las estructuras y los procesos terrestres.",http://data.europa.eu/esco/isced-f/0532,ciencias de la tierra
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,examinar equipos industriales,released,skill/competence,cross-sector,controlar maquinaria industrial | inspeccionar equipos industriales | verificar equipos industriales,"Inspeccionar los equipos utilizados durante las actividades industriales, como los equipos de fabricación o construcción, para garantizar que cumplan con la legislación en materia de salud, seguridad y medioambiente.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,instalar componentes de madera y de metal
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95013213-ee67-493b-86d0-e383e0f72482,sistemas de calefacción doméstica,released,knowledge,cross-sector,sistemas de calefacción | programas de calefacción doméstica,"Los sistemas de calefacción modernos y tradicionales, que funcionan con gas, madera, hidrocarburos, biomasa, energía solar y otras fuentes de energía renovables, así como sus principios de ahorro energético.",http://data.europa.eu/esco/isced-f/0713,electricidad y energía
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9582094d-e08c-4df2-a6f1-7c321724f273,recursos alimentarios naturales,released,knowledge,occupation-specific,,"La ubicación, las cualidades y los preparados de productos naturales seguros, comestibles y potables, tales como frutas, plantas, carne y agua fresca o reciclada.",http://data.europa.eu/esco/isced-f/0721,procesamiento de alimentos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95bff246-c3ce-4181-a11b-e4363453c2f8,normas de gestión ambiental,released,knowledge,cross-sector,,"Requisitos que se imponen a una organización para que aplique el sistema de gestión ambiental a fin de mejorar su comportamiento medioambiental, como la norma ISO 14001.
	",http://data.europa.eu/esco/isced-f/0712,tecnología de protección del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,realizar encuestas medioambientales,released,skill/competence,cross-sector,llevar a cabo encuestas sobre cuestiones medioambientales | realizar encuestas medioambientales,Realizar encuestas con el fin de recopilar información para el análisis y la gestión de los riesgos medioambientales dentro de una organización o en un contexto más amplio.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,realizar estudios académicos o de mercado
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,determinar necesidades energéticas,released,skill/competence,sector-specific,especificar necesidades energéticas de instalaciones | identificar necesidades energéticas de edificios,"Identificar el tipo y la cantidad de suministro de energía necesario en un edificio o instalación, a fin de ofrecer a los consumidores unos servicios energéticos más beneficiosos, sostenibles y rentables.",http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,estimar necesidades de recursos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97725325-5287-4ebb-9f83-1ba2c38f465c,producir productos sostenibles,released,skill/competence,cross-sector,,"Fabricar bienes de manera sostenible a lo largo de todo el ciclo de vida del producto, lo que implica promover la responsabilidad social, conservar los recursos y minimizar las repercusiones ambientales negativas.
	",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,logística ecológica,released,knowledge,cross-sector,logística verde | logística respetuosa con el medio ambiente,"Los enfoques y las actividades destinados a minimizar el impacto ecológico de las actividades logísticas.
	",http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb | http://data.europa.eu/esco/isced-f/0413,logística | gestión y administración
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,encontrar una fuente adecuada para las bombas de calor,released,skill/competence,sector-specific,,"Identificar las fuentes de calor y energía disponibles al elegir entre varios tipos de fuentes de calor existentes, teniendo en cuenta la influencia que ejerce la temperatura de la fuente en la eficiencia energética.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,desarrollar objetivos y estrategias
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/982ccb23-102c-4d7a-a899-4df50a032def,instalar sistemas de energía solar concentrada,released,skill/competence,occupation-specific,establecer sistemas de energía solar concentrada | montar sistemas de energía solar concentrada,"Instalar sistemas que utilicen materiales reflectantes, como lentes y espejos, y sistemas de seguimiento para concentrar la luz solar en un haz, que alimenta una planta de energía eléctrica a través de su generación de calor.",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"instalar equipos de calefacción, ventilación y aire acondicionado"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/988f696e-01c9-4aa5-b024-4aa96505ee0c,operar equipos de calentamiento de agua,released,skill/competence,sector-specific,operar equipos de calefacción,"Operar equipos de calentamiento de agua, como equipos eléctricos, intercambiadores térmicos, bombas de calor y calentadores solares.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,manejar equipos de producción o distribución de energía
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/995f7d9c-45c9-4622-b704-739982ff9070,desarrollo de una cuenca fluvial,released,knowledge,sector-specific,técnicas de desarrollo de una cuenca fluvial | métodos de desarrollo de una cuenca fluvial | metodología de desarrollo de una cuenca fluvial,"El estudio de las características pertinentes de una cuenca hidrográfica que tiene como objetivo la distribución sostenible de sus recursos y el proceso de creación y puesta en marcha de planes, programas y proyectos para apoyar y mejorar las funciones de las cuencas hidrográficas que afectan a las comunidades vegetales, animales y humanas que habitan en una cuenca determinada.",http://data.europa.eu/esco/isced-f/0732,construcción e ingeniería civil
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9a354775-1a03-4258-a357-be4ab0a07465,construir cubierta vegetal,released,skill/competence,sector-specific,armar techo verde | construir techo vegetal | construir cubierta verde | montar techo ecológico | construir tejado verde,"Establecer vegetación en los tejados, teniendo en cuenta el agua y el drenaje, los filtros y el suelo. Plantar hierbas adecuadas, y posiblemente arbustos y árboles. Establecer la cubierta vegetal con respecto a las normas de salud y seguridad.",http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,diseñar estructuras o instalaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b04cd15-b9c4-442d-9bbb-32e1b2058dca,construcciones e instalaciones marítimas,released,knowledge,sector-specific,,"Estructuras e instalaciones situadas en un medio marino, generalmente para la producción y transferencia de electricidad, petróleo, gas y otros recursos.
	",http://data.europa.eu/esco/isced-f/0732,construcción e ingeniería civil
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b242812-7d88-4219-bac7-1195ecc4db51,sistemas de recirculación,released,knowledge,sector-specific,características y funcionamiento de los sistemas de recirculación | características y funcionamiento de los diferentes tipos de sistemas de recirculación | tipos de sistemas de recirculación,"Las características y el funcionamiento de sistemas complejos de circulación, aireación y biofiltro.",http://data.europa.eu/esco/isced-f/0732,construcción e ingeniería civil
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b5aa426-7daa-4143-8d70-c3623e8c7e60,diseñar sistemas de ventanas y acristalamiento,released,skill/competence,sector-specific,,"Diseñar sistemas de ventanas y acristalamiento para un confort y un rendimiento energético óptimos. Evaluar y diseñar sistemas de protección solar óptimos y su estrategia de control.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,diseñar sistemas y productos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815,generación de energía con miniturbinas eólicas ,released,knowledge,sector-specific,producción de energía eólica a pequeña escala,"Miniturbinas eólicas para la producción de energía in situ (en tejados, etc.) y su contribución al rendimiento energético.
	",http://data.europa.eu/esco/skill/25fb676a-cf69-487d-a9c1-273c6f291b6a | http://data.europa.eu/esco/isced-f/0713,energía eólica | electricidad y energía
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f,diseñar microclimas en edificios,released,skill/competence,sector-specific,,"Analizar y evaluar las condiciones climáticas y locales sobre el terreno para la aplicación de estrategias pasivas óptimas (microclima y macroclima). Combinar varias estrategias de diseño, entre ellas las principales estrategias de diseño pasivo, y evaluar su funcionamiento como concepto energético para todo un edificio.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,diseñar sistemas y productos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,sistema de refrigeración solar por absorción,released,knowledge,sector-specific,,"La refrigeración solar por absorción es un sistema de refrigeración activado por calor basado en un proceso de absorción. Contribuye al rendimiento energético.
	",http://data.europa.eu/esco/isced-f/0713,electricidad y energía
