conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/isced-f/102,servicios de higiene y salud ocupacional,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,102
SkillGroup,http://data.europa.eu/esco/isced-f/1020,servicios de higiene y salud ocupacional sin mayor definición,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,1020
SkillGroup,http://data.europa.eu/esco/isced-f/1021,saneamiento de la comunidad,,,released,2020-12-07T11:59:16.586Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,1021
SkillGroup,http://data.europa.eu/esco/isced-f/1022,salud y protección laboral,,,released,2023-06-30T08:19:29.191Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,1022
SkillGroup,http://data.europa.eu/esco/isced-f/1029,servicios de higiene y salud ocupacional no contemplados en la clasificación,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,1029
SkillGroup,http://data.europa.eu/esco/isced-f/103,servicios de seguridad,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,103
SkillGroup,http://data.europa.eu/esco/isced-f/1030,servicios de seguridad sin mayor definición,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,1030
SkillGroup,http://data.europa.eu/esco/isced-f/1031,educación militar y de defensa,,,released,2020-12-10T13:06:54.77Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,1031
SkillGroup,http://data.europa.eu/esco/isced-f/1032,protección de las personas y de la propiedad,,,released,2023-06-20T08:55:20.116Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,1032
SkillGroup,http://data.europa.eu/esco/isced-f/1039,servicios de seguridad no contemplados en la clasificación,,,released,2023-07-05T13:04:06.443Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,1039
SkillGroup,http://data.europa.eu/esco/isced-f/104,servicios de transporte,,,released,2024-05-02T16:00:09.865Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,104
SkillGroup,http://data.europa.eu/esco/isced-f/1041,servicios de transporte,,,released,2024-05-02T16:00:02.203Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,1041
SkillGroup,http://data.europa.eu/esco/isced-f/108,programas y certificaciones interdisciplinarios relacionados con los servicios,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,108
SkillGroup,http://data.europa.eu/esco/isced-f/1088,programas y certificaciones interdisciplinarios relacionados con los servicios,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,1088
SkillGroup,http://data.europa.eu/esco/isced-f/109,servicios no contemplados en la clasificación,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,109
SkillGroup,http://data.europa.eu/esco/isced-f/1099,servicios no contemplados en la clasificación,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,1099
SkillGroup,http://data.europa.eu/esco/isced-f/99,campo desconocido,,,released,2021-03-12T11:44:36.574Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,99
SkillGroup,http://data.europa.eu/esco/isced-f/999,campo desconocido,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,999
SkillGroup,http://data.europa.eu/esco/isced-f/9999,campo desconocido,,,released,2022-01-12T20:03:01.494Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,9999
SkillGroup,http://data.europa.eu/esco/skill/00d5d1d2-c521-4c58-9df5-2939c0ce9adb,acompañar y acoger a personas,,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.4.2
SkillGroup,http://data.europa.eu/esco/skill/0101f8a4-4243-4e67-813b-3e2a6274f7e2,realizar seguimiento de avances en el ámbito de especialización,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.9
SkillGroup,http://data.europa.eu/esco/skill/021a23e1-907e-4627-b05a-555f889cbb65,capacidades y competencias de autogestión,,,released,2021-08-30T08:11:14.03Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Capacidades y competencias que requieren que los individuos entiendan y controlen sus propias capacidades y limitaciones y utilicen este autoconocimiento para gestionar actividades en una serie de contextos. Entre ellas se incluyen la capacidad de actuar de manera reflexiva y responsable, de aceptar comentarios críticos, de adaptarse a los cambios y de buscar oportunidades para el desarrollo personal y profesional.
  ",T3
SkillGroup,http://data.europa.eu/esco/skill/02208098-ee91-4df0-8581-5c1a04d8fe0a,"instalar, mantener y reparar equipos mecánicos",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.7
SkillGroup,http://data.europa.eu/esco/skill/036afa6e-cdde-4b38-a53a-8e7910a840e1,colaborar en equipos y redes,,,released,2021-09-14T07:57:53.667Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Formar un grupo o respaldarlo con el fin de trabajar en aras de un objetivo común de una manera que demuestre que se comprenden y se respetan las funciones y competencias de los demás.
  ",T4.3
SkillGroup,http://data.europa.eu/esco/skill/03961960-e729-4768-ab0a-49886132f17a,utilizar lenguas extranjeras,,,released,2021-04-14T10:04:10.228Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.15.1
SkillGroup,http://data.europa.eu/esco/skill/03e0b95b-67d1-457a-b3f7-06c407cf6bec,manipular y mover,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6
SkillGroup,http://data.europa.eu/esco/skill/03efa398-a1cc-4589-9c10-84bf10f8d42d,"instalar, mantener y reparar equipos mecánicos",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.7.0
SkillGroup,http://data.europa.eu/esco/skill/048812ba-45ff-4801-b04f-b20c03432809,proteger y velar por el cumplimiento,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3
SkillGroup,http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,competencias transversales,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,T
SkillGroup,http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,asesorar sobre cuestiones ambientales,,,released,2023-06-20T14:35:24.12Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.5
SkillGroup,http://data.europa.eu/esco/skill/06769591-b8cf-46b2-b1d3-6602b1cf440e,manejar maquinaria de transformación de madera y fabricación de papel,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.6
SkillGroup,http://data.europa.eu/esco/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232,mantener registros operativos,,,released,2023-11-06T15:22:30.261Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.2.5
SkillGroup,http://data.europa.eu/esco/skill/0779d482-4154-4fbb-9a22-d9fd89c39d67,"organizar, planificar y programar trabajo y actividades",,,released,2020-12-11T09:16:01.788Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.2.0
SkillGroup,http://data.europa.eu/esco/skill/07f47dea-587c-40c0-990a-6c092cc3e6a4,entrevistar,,,released,2021-09-20T14:03:31.797Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.7.1
SkillGroup,http://data.europa.eu/esco/skill/08104c27-d4b2-4d40-ae97-dde65e71712f,asesorar sobre cuestiones de salud y seguridad en el trabajo,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.9
SkillGroup,http://data.europa.eu/esco/skill/0a295163-3e17-47ad-99ac-2b507ce30adb,diseñar sistemas y productos,,,released,2022-12-15T10:20:53.743Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.11
SkillGroup,http://data.europa.eu/esco/skill/0a2d70ee-d435-4965-9e96-702b2fb65740,competencias en materia de información,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2
SkillGroup,http://data.europa.eu/esco/skill/0a400212-8693-4b1f-b0ca-d1f82c321916,prestar atención sanitaria o administrar tratamientos médicos,,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.2.0
SkillGroup,http://data.europa.eu/esco/skill/0a4c5823-8b09-4e6b-95b4-8036ef3b9c4c,defender necesidades individuales o comunitarias,,,released,2022-06-19T12:25:44.633Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.2.4
SkillGroup,http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,manejar equipos de comunicaciones,,,released,2021-09-16T16:37:34.751Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.6.4
SkillGroup,http://data.europa.eu/esco/skill/0ac31705-79ff-4409-a818-c9d0a6388e84,ofrecer orientación,,,released,2020-12-04T16:35:28.167Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.1.0
SkillGroup,http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,controlar la calidad de los productos,,,released,2022-06-21T15:02:59.368Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8.10
SkillGroup,http://data.europa.eu/esco/skill/0b8d15c9-7b4f-4163-b863-fe5b756d3e7f,reparar e instalar equipos mecánicos,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.7.1
SkillGroup,http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,resolver problemas informáticos,,,released,2021-09-16T17:48:22.348Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.2.3
SkillGroup,http://data.europa.eu/esco/skill/0c92c33c-2859-4705-87ae-4fdd71d0f8f6,utilizar más de una lengua,,,released,2021-04-15T08:19:35.605Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.15.0
SkillGroup,http://data.europa.eu/esco/skill/0d80a782-99ff-4f49-abbe-c72524c6f390,negociar y gestionar contratos y acuerdos,,,released,2020-12-11T13:14:15.065Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.1.1
SkillGroup,http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,hacer seguimiento de seguridad y protección,,,released,2023-06-20T13:56:43.469Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.4
SkillGroup,http://data.europa.eu/esco/skill/0edd863d-b02d-4714-a1a2-835d6dd23c55,instalar materiales de aislamiento,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.2.3
SkillGroup,http://data.europa.eu/esco/skill/0f804e14-001d-4ec0-b3f7-eb6a23ad43cb,negociar,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.1.0
SkillGroup,http://data.europa.eu/esco/skill/0f8f9438-8529-41b8-bb7a-4d91121e3192,elaborar patrones y plantillas,,,released,2023-02-22T19:55:15.987Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.6.2
SkillGroup,http://data.europa.eu/esco/skill/1034004c-0347-4765-8794-b65d2c92b379,documentar y registrar información,,,released,2020-12-10T10:43:07.597Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.2.0
SkillGroup,http://data.europa.eu/esco/skill/103af23e-d56c-47ab-b991-55c94dcdef50,prestar asesoramiento y consultoría,,,released,2023-10-27T14:03:21.216Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.0
SkillGroup,http://data.europa.eu/esco/skill/1072f444-8a7d-41c1-aa6f-d536f20d94bf,escritura artística y creativa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.13.2
SkillGroup,http://data.europa.eu/esco/skill/119a2f5c-3c3e-4b0d-9813-06a553c8860c,prestar asistencia general a personas,,,released,2022-08-24T13:46:54.315Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.4.4
SkillGroup,http://data.europa.eu/esco/skill/12022223-8c30-418a-8f83-658396c9fec2,capacidades y competencias físicas y manuales,,,released,2021-08-30T09:17:04.357Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Capacidades y competencias relacionadas con la habilidad para llevar a cabo tareas y actividades que requieran destreza manual, agilidad o fuerza física. Esto se demuestra al llevar a cabo tareas y actividades en entornos exigentes o peligrosos que requieren resistencia o fortaleza. Estas tareas y actividades pueden llevarse a cabo de forma manual, con otra intervención física directa o utilizando equipos, herramientas o tecnología (como dispositivos de TIC, maquinaría, artesanía o instrumentos musicales) que requieran orientación, movimiento o fuerza.
  ",T5
SkillGroup,http://data.europa.eu/esco/skill/13d301d0-98cb-414f-a8f9-a3f059228133,lidiar con problemas,,,released,2021-08-30T15:44:01.988Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Idear y poner en marcha soluciones a problemas prácticos, operativos o conceptuales que surjan durante la realización del trabajo en una amplia gama de contextos.
  ",T2.3
SkillGroup,http://data.europa.eu/esco/skill/14c41899-0224-4cbc-bd8c-e946ada2da87,trabajar de manera eficiente,,,released,2021-08-30T16:07:41.362Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills","Alcanzar objetivos de forma independiente utilizando una cantidad de tiempo, esfuerzo o coste óptima.
  ",T3.1
SkillGroup,http://data.europa.eu/esco/skill/151bd6ca-74be-47bb-9dab-9c7387114006,manejar maquinaria de transformación y acabado de metales,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.2
SkillGroup,http://data.europa.eu/esco/skill/15dfca7a-5dde-4199-bad3-c00600387258,manipular y eliminar residuos y materiales peligrosos,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.13
SkillGroup,http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,hacer seguimiento de actividades operativas,,,released,2021-01-20T14:32:12.736Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.2
SkillGroup,http://data.europa.eu/esco/skill/164510d1-1216-4dc0-b9d1-a7f6af19e469,desarrollar planes de contingencia y de respuesta a situaciones de emergencia,,,released,2023-07-05T15:43:46.118Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.1.7
SkillGroup,http://data.europa.eu/esco/skill/173fbafb-d2e0-4b89-be1c-548b1cc47160,proporcionar asistencia y apoyo a los compañeros de trabajo,,,released,2021-09-15T14:03:28.111Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.8.6
SkillGroup,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,proteger dispositivos de tic,,,released,2021-09-24T16:34:47.664Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.2.2
SkillGroup,http://data.europa.eu/esco/skill/1893b4bc-0eb2-41de-96e3-9c8f1f1eac41,inspeccionar los alimentos para verificar su inocuidad y calidad,,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.9
SkillGroup,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,construir y repara estructuras,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1
SkillGroup,http://data.europa.eu/esco/skill/18f2a44e-28ef-4ae3-8ea2-347e33bd9a4b,operar maquinaria para la fabricación de productos,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.0
SkillGroup,http://data.europa.eu/esco/skill/190f64e1-b7b6-4c53-b20b-80f9215ef6ca,"dirigir, supervisar y coordinar proyectos",,,released,2022-06-21T15:19:54.98Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.3
SkillGroup,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,gestionar presupuestos o finanzas,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.3.1
SkillGroup,http://data.europa.eu/esco/skill/19990cb0-e9d5-41c7-9638-88700b47271e,manejar equipos de movimiento de tierras,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.1.1
SkillGroup,http://data.europa.eu/esco/skill/1bb32451-7ca4-4fa2-a2c0-2083c426d76c,servir comidas y bebidas,,,released,2021-09-30T13:22:07.41Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.5.2
SkillGroup,http://data.europa.eu/esco/skill/1bc1cf2a-a7f6-4769-a13b-cc26a2214498,"preparar documentación para contratos, solicitudes o permisos",,,released,2022-06-22T10:53:34.19Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.3
SkillGroup,http://data.europa.eu/esco/skill/1cc5ff0b-afaa-4993-9de7-ab0d77b6cca2,mover y elevar,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.2
SkillGroup,http://data.europa.eu/esco/skill/1d4be2e3-ac64-426f-838d-1e7cb8600927,competencias de gestión,,,released,2023-06-29T13:45:28.167Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.0.0
SkillGroup,http://data.europa.eu/esco/skill/1d9e5893-d6b2-47b1-80ba-5f1cdcbf5e9a,"elaborar moldes, formas, modelos y patrones",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.6
SkillGroup,http://data.europa.eu/esco/skill/1e95cef2-9c35-4f9f-b6a9-cb458c3e5379,"realizar seguimiento, inspección y ensayos",,,released,2023-03-16T15:20:07.475Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8
